gr,recn,yearStart,yearEnd
SU97,2,1956,1957
SP61,4,1961,2021
SU98,1,1967,1967
SP84,3,2007,2022
TQ08,4,2008,2022
SP93,1,2015,2015
SP72,4,2020,2021
SP62,4,2020,2021
SP51,2,2021,2023
SP92,1,2022,2022
SP94,1,2022,2022
SP82,1,2024,2024
