gr,recn,yearStart,yearEnd
TQ07,2,1941,2017
SP91,2,1964,2022
SP63,4,1987,2007
TQ08,1,1991,1991
SP90,3,2003,2021
SP80,1,2014,2014
SP62,2,2017,2020
SP84,1,2020,2020
SP72,4,2020,2024
SP93,1,2020,2020
SP92,1,2021,2021
SU98,1,2022,2022
SP61,1,2022,2022
SP82,1,2024,2024
