gr,recn,yearStart,yearEnd
SU98,6,1967,2012
SU97,2,1977,1978
SU99,12,1978,1983
SP90,2,1990,2006
TQ08,2,1996,2008
SU89,1,1996,1996
SP80,3,1998,2020
SP93,1,2019,2019
SP91,3,2021,2024
