gr,recn,yearStart,yearEnd
SU78,1,1900,1976
SU89,2,1978,2018
TQ07,3,1986,2019
SP91,5,1993,2021
SP83,2,1996,1996
SP84,5,1996,2024
TQ08,3,1996,2018
SP90,1,2004,2004
SP80,5,2012,2023
SU98,1,2016,2016
SP61,1,2017,2017
SP62,1,2021,2021
SP94,3,2022,2022
