gr,recn,yearStart,yearEnd
SU79,19,1900,2024
TL00,1,1900,1900
SP91,11,1900,2022
SP90,8,1945,2023
SP92,1,1947,1947
SU89,11,1976,2019
SU98,3,1982,1986
SU88,3,1995,1995
SP80,11,2014,2022
