gr,recn,yearStart,yearEnd
SP51,1,1923,1923
SP80,13,1945,2021
SU98,3,1967,2008
SU97,1,1969,1969
SU88,3,1976,2023
TQ08,5,1978,2018
TQ09,1,1985,1985
TQ07,3,1986,2017
SP70,4,1987,2020
SU99,4,1987,2019
SP85,1,1995,1995
SP83,1,1996,1996
SU79,3,1998,2021
SP91,11,2002,2024
SP81,5,2007,2021
SP72,2,2011,2017
SU89,2,2016,2020
SP90,1,2020,2020
SP63,1,2021,2021
SP84,16,2022,2024
