gr,recn,yearStart,yearEnd
SU98,6,1967,2022
SP90,2,2004,2021
SP91,4,2017,2022
SU99,1,2018,2018
SP80,5,2020,2022
SU89,2,2021,2023
SP94,1,2022,2022
