gr,recn,yearStart,yearEnd
SU78,1,1972,1972
SU79,2,1975,1998
SU97,1,1983,1983
SP83,2,1996,1996
SP84,1,1996,1996
TQ08,4,1996,2008
SU89,4,1996,2021
SU99,2,2013,2015
SP80,1,2016,2016
SP61,1,2016,2016
SP91,4,2021,2022
SP90,1,2022,2022
