gr,recn,yearStart,yearEnd
SU98,3,1967,2002
SU88,1,1969,1969
SU97,1,1977,1977
SU89,5,1978,2024
SP84,1,1996,1996
SP83,5,1996,2023
TQ08,4,1996,2024
SU79,1,1998,1998
SP63,4,2001,2022
SP80,18,2006,2024
SP81,1,2014,2014
SP91,3,2017,2024
SP90,11,2019,2024
SP60,1,2022,2022
SP94,1,2022,2022
SP82,1,2023,2023
SU78,1,2024,2024
SP71,1,2024,2024
