gr,recn,yearStart,yearEnd
SU98,2,1967,2022
SU78,1,1976,1976
SP61,6,1986,2018
SP70,5,1987,2020
TQ08,5,1991,2013
SP91,6,1994,2022
SP85,9,1995,2016
SP83,1,1996,1996
SP80,5,2002,2021
SU89,4,2012,2017
SU99,2,2015,2018
SP82,1,2017,2017
SP73,1,2020,2020
SP72,6,2021,2021
SP92,2,2021,2024
SP94,1,2022,2022
SP84,11,2023,2024
