gr,recn,yearStart,yearEnd
SP51,3,1923,1938
SP61,4,1980,2017
SU98,8,1986,2006
SU88,5,1986,1995
TQ08,2,1991,1996
SP84,1,1996,1996
SP83,2,1996,1996
SU99,2,1997,2020
SP80,4,2006,2023
SP91,7,2006,2023
SU89,3,2007,2023
SU79,10,2017,2024
SP62,1,2020,2020
SP90,3,2020,2023
SP72,1,2022,2022
SU78,1,2022,2022
SP92,2,2022,2024
