gr,recn,yearStart,yearEnd
SP90,1,1900,1900
TL00,1,1900,1900
SU97,3,1930,1978
TQ07,1,1943,1943
SP60,1,1957,1957
SP72,2,2021,2021
SP91,1,2023,2023
SU89,1,2023,2023
