gr,recn,yearStart,yearEnd
SP51,2,1911,1927
TQ08,2,1996,2024
SU79,2,1998,2018
SP80,6,2011,2021
SP91,1,2020,2020
SP72,2,2020,2022
SU89,1,2021,2021
SP90,1,2022,2022
