gr,recn,yearStart,yearEnd
SP51,4,1927,2017
SU97,1,1931,1931
SU99,4,1933,1974
TQ08,3,1943,1996
SP84,1,1947,1947
TQ07,3,1969,1986
SP91,4,1984,1994
SP61,5,1984,2005
SP80,3,1987,1987
SP70,1,2016,2016
SP72,2,2017,2021
SP71,2,2020,2020
