gr,recn,yearStart,yearEnd
SU97,2,1966,1989
SU89,8,1978,2018
SP61,3,1984,2018
TQ07,2,1986,1986
SP91,2,1993,2002
SP84,16,1996,2024
SP83,2,1996,1996
TQ08,1,1996,1996
SP80,17,2005,2024
SP81,7,2007,2021
SP72,1,2020,2020
SP92,1,2021,2021
SP90,1,2022,2022
SP94,1,2022,2022
SP71,1,2022,2022
