gr,recn,yearStart,yearEnd
SP51,3,1927,2017
TQ09,1,1957,1957
SU98,1,1967,1967
TQ07,4,1969,1986
TQ08,6,1978,2018
SU88,1,1979,1979
SP63,3,1987,2005
SP91,6,1987,2005
SP70,3,1987,1987
SP85,2,1995,1995
SP83,1,1996,1996
SP80,5,2002,2021
SP90,3,2003,2021
SP93,1,2008,2008
SU99,2,2012,2019
SP94,2,2022,2022
SP84,2,2024,2024
