gr,recn,yearStart,yearEnd
SU98,3,1968,1987
SP92,1,1974,1974
SP91,5,1987,2023
SP80,3,1987,1987
SP70,5,1987,1987
SP85,2,1995,1995
TQ07,1,2017,2017
SP84,2,2024,2024
