gr,recn,yearStart,yearEnd
TQ08,2,1945,2023
SP80,4,2009,2024
SP61,1,2014,2014
SP91,1,2019,2019
SP71,2,2020,2022
SP62,3,2021,2023
SU98,1,2022,2022
SP84,3,2022,2024
SP82,1,2023,2023
