gr,recn,yearStart,yearEnd
SU79,6,1900,2020
SP80,34,1923,2024
TQ09,2,1928,2022
SU97,2,1931,1967
SU99,4,1933,2020
SP84,2,1946,2022
SU78,2,1952,1990
SP51,1,1979,1979
SU88,7,1994,2023
SP61,6,1997,2023
SP90,29,2003,2024
SP63,1,2008,2008
SP72,6,2011,2022
SU98,1,2012,2012
SP85,1,2016,2016
SP82,2,2017,2024
SP91,8,2018,2024
SP62,2,2020,2021
SU89,2,2022,2022
