taxon,period,count
taxon,1925,1
taxon,1928,1
taxon,1967,2
taxon,1980,2
taxon,1982,1
taxon,1986,3
taxon,1987,3
taxon,1991,1
taxon,2006,2
taxon,2008,1
taxon,2013,1
taxon,2018,2
taxon,2020,1
taxon,2021,3
taxon,2022,6
taxon,2023,1
taxon,2024,2
