taxon,period,count
taxon,1927,1
taxon,1931,1
taxon,1933,1
taxon,1936,1
taxon,1939,1
taxon,1943,1
taxon,1947,1
taxon,1969,1
taxon,1970,1
taxon,1972,1
taxon,1974,3
taxon,1984,2
taxon,1986,2
taxon,1987,3
taxon,1989,1
taxon,1993,1
taxon,1994,2
taxon,1996,1
taxon,1997,1
taxon,2005,1
taxon,2016,1
taxon,2017,2
taxon,2020,2
taxon,2021,1
