taxon,period,count
taxon,1967,1
taxon,1972,1
taxon,1984,1
taxon,1985,1
taxon,1989,1
taxon,2004,1
taxon,2017,1
taxon,2018,1
taxon,2020,4
taxon,2021,3
taxon,2022,5
taxon,2023,1
