taxon,period,count
taxon,1956,1
taxon,1965,1
taxon,1968,2
taxon,1976,1
taxon,1982,2
taxon,1983,1
taxon,1985,3
taxon,1986,14
taxon,1996,1
taxon,1997,2
taxon,2006,3
taxon,2013,2
taxon,2016,1
taxon,2017,2
taxon,2018,2
taxon,2019,5
taxon,2020,40
taxon,2021,38
taxon,2022,8
taxon,2023,18
taxon,2024,14
