taxon,period,count
taxon,1986,1
taxon,1987,4
taxon,1991,3
taxon,2017,2
taxon,2018,3
taxon,2019,1
taxon,2020,2
taxon,2021,6
taxon,2022,2
taxon,2023,2
taxon,2024,1
