taxon,period,count
taxon,1951,2
taxon,1955,1
taxon,1974,1
taxon,1980,1
taxon,2017,1
taxon,2019,4
taxon,2020,3
taxon,2021,4
taxon,2022,9
taxon,2023,12
taxon,2024,11
