taxon,period,count
taxon,1900,2
taxon,1907,1
taxon,1934,1
taxon,1935,2
taxon,2007,1
taxon,2017,4
taxon,2018,4
taxon,2019,9
taxon,2020,22
taxon,2021,31
taxon,2022,15
taxon,2023,18
taxon,2024,8
