taxon,period,count
taxon,1982,1
taxon,1993,1
taxon,1995,3
taxon,1997,2
taxon,2016,1
taxon,2017,1
taxon,2019,1
taxon,2020,5
taxon,2022,12
taxon,2023,1
taxon,2024,3
