gr,recn,yearStart,yearEnd
SP9229,1,2000,2000
SP8632,1,2006,2006
SP9129,2,2018,2018
SP8205,2,2020,2024
SP8204,8,2022,2024
SU8185,4,2023,2024
SU9190,1,2024,2024
SP8306,1,2024,2024
SU8186,1,2024,2024
SP8406,1,2024,2024
