gr,recn,yearStart,yearEnd
SU9281,3,1972,1985
SU9585,1,1989,1990
SP9009,2,2004,2021
SP9613,1,2017,2017
SU9699,1,2018,2018
SP8305,1,2020,2020
SP8206,2,2020,2021
SP8204,2,2020,2022
SP9314,2,2020,2022
SU8696,1,2021,2021
SP9046,1,2022,2022
SU9584,1,2022,2022
SP9313,1,2022,2022
SU8898,1,2023,2023
