gr,recn,yearStart,yearEnd
SP9314,3,1987,2005
SU9199,3,1987,1987
SU9986,3,1987,1987
SP9414,2,1994,1994
SP6721,1,2016,2016
SP7117,1,2020,2020
SP8846,1,2022,2022
SU9299,1,2024,2024
