gr,recn,yearStart,yearEnd
SU9884,1,1967,1967
SU9281,1,1969,1969
SP9714,1,1972,1972
SU8297,1,1978,1984
SU8298,1,1978,1978
TQ0075,1,2017,2017
SP9008,2,2020,2024
SP9230,1,2020,2020
