gr,recn,yearStart,yearEnd
SU8196,1,2003,2003
SU8699,1,2008,2008
SU8892,1,2012,2012
SP8205,1,2015,2015
SU7897,1,2017,2017
SP8204,1,2018,2018
SP9008,1,2019,2019
SP9009,1,2020,2020
