taxon,period,count
taxon,28,6
taxon,31,2
taxon,32,2
taxon,1,3
taxon,18,1
taxon,27,1
taxon,25,1
taxon,29,3
taxon,30,1
taxon,36,1
taxon,33,2
taxon,34,1
