taxon,period,count
taxon,24,14
taxon,22,7
taxon,29,2
taxon,27,5
taxon,1,1
taxon,28,17
taxon,18,1
taxon,23,5
taxon,25,11
taxon,30,3
taxon,26,1
taxon,19,1
