taxon,period,count
taxon,42,9
taxon,1,7
taxon,35,4
taxon,18,1
taxon,39,12
taxon,37,3
taxon,45,1
taxon,38,7
taxon,36,6
taxon,40,5
taxon,41,2
taxon,44,1
taxon,43,2
taxon,51,1
taxon,31,1
taxon,34,1
