taxon,period,count
taxon,26,20
taxon,1,18
taxon,27,17
taxon,29,13
taxon,28,33
taxon,32,7
taxon,34,1
taxon,30,13
taxon,31,6
taxon,24,15
taxon,18,2
taxon,25,15
taxon,22,6
taxon,23,2
taxon,33,1
