taxon,period,count
taxon,1,2
taxon,33,4
taxon,30,9
taxon,26,14
taxon,27,16
taxon,28,27
taxon,24,4
taxon,25,16
taxon,29,20
taxon,31,2
taxon,32,2
taxon,34,2
