taxon,period,count
taxon,30,1
taxon,25,7
taxon,24,3
taxon,29,5
taxon,1,4
taxon,33,3
taxon,22,1
taxon,23,3
taxon,31,1
taxon,19,1
taxon,20,1
taxon,21,2
taxon,28,1
