gr,recn,yearStart,yearEnd
SP91H,10,2017,2023
SP71D,4,2020,2022
SP81B,1,2020,2020
SP60Z,1,2021,2021
SP92C,1,2022,2022
SP80Z,4,2022,2023
SP72A,1,2022,2022
SU89J,1,2022,2022
SP80A,1,2022,2022
SP91M,4,2022,2024
SP84Y,9,2023,2024
SP90E,3,2023,2024
SP71N,1,2024,2024
SP80I,1,2024,2024
SU98J,1,2024,2024
SP81V,1,2024,2024
