gr,recn,yearStart,yearEnd
SU98F,3,1972,1985
SU98M,2,1989,2022
SP90E,2,2004,2021
SP91R,1,2017,2017
SU99U,1,2018,2018
SP80H,3,2020,2022
SP80I,2,2020,2021
SP91H,2,2020,2022
SU89T,1,2021,2021
SP94D,1,2022,2022
SP91G,1,2022,2022
SU89Z,1,2023,2023
