gr,recn,yearStart,yearEnd
SP91S,1,1964,1964
SP63K,4,1987,2007
TQ08N,1,1991,1991
SP90E,3,2003,2021
SP80H,1,2014,2014
SP62V,2,2017,2020
TQ07C,1,2017,2017
SP84J,1,2020,2020
SP72A,2,2020,2024
SP93F,1,2020,2020
SP92C,1,2021,2021
SP72G,2,2021,2021
SU98D,1,2022,2022
SP91H,1,2022,2022
SP61D,1,2022,2022
SP82H,1,2024,2024
