gr,recn,yearStart,yearEnd
SP90E,8,1945,2023
SU98C,3,1982,1986
SP91T,4,1985,2022
SU89H,6,1986,1986
SU88D,3,1995,1995
SU89W,1,2002,2002
SU79G,1,2004,2004
SU89D,1,2006,2006
SP80H,7,2014,2021
SU79Z,9,2017,2024
SU89P,1,2017,2017
SP80G,1,2019,2019
SU89I,1,2019,2019
SP80Z,2,2019,2021
SP91M,4,2020,2022
SU79Y,4,2020,2022
SP80A,1,2022,2022
