gr,recn,yearStart,yearEnd
SU98Q,1,1967,1967
SU98F,1,1982,1982
TQ07C,3,1986,2019
SP70W,3,1987,1987
SP80B,3,1987,1987
TQ08N,2,1991,1996
TQ08E,1,2008,2008
SP83Y,3,2008,2008
SU89W,2,2012,2012
SP80I,10,2013,2024
SP80N,1,2013,2013
TQ08F,1,2018,2018
SP80P,1,2019,2019
SP90E,3,2020,2024
SP80H,1,2020,2020
SP80Z,1,2021,2021
SU89T,2,2021,2021
SP84Y,20,2022,2024
SP94D,2,2022,2023
SP91T,1,2022,2022
SP62Y,1,2023,2023
SP91H,1,2023,2023
