gr,recn,yearStart,yearEnd
TQ08N,1,1996,1996
SU79G,1,1998,1998
SP80I,3,2011,2015
SU79Y,1,2018,2018
SP91H,1,2020,2020
SP72A,1,2020,2020
SP80Z,3,2021,2021
SU89T,1,2021,2021
SP72X,1,2022,2022
SP90E,1,2022,2022
TQ08I,1,2024,2024
