gr,recn,yearStart,yearEnd
SP91H,3,1987,2005
SU99E,3,1987,1987
SU98Y,3,1987,1987
SP91M,2,1994,1994
SP62Q,1,2016,2016
SP71D,1,2020,2020
SP84Y,1,2022,2022
SU99J,1,2024,2024
