gr,recn,yearStart,yearEnd
SU79Q,3,1982,1997
SU88D,1,1993,1993
SU79K,3,1995,1995
SU89H,2,2016,2022
SU79Z,4,2017,2022
SU99A,4,2019,2022
SU79Y,2,2020,2022
SP80Z,4,2020,2023
SP90E,4,2022,2024
SU88C,2,2022,2024
SP91H,1,2022,2022
SP80N,1,2024,2024
