gr,recn,yearStart,yearEnd
SU99X,1,1978,1978
SU97Y,1,1978,1978
SU99Y,11,1978,1983
SP90E,2,1990,2006
TQ08N,1,1996,1996
SU98M,3,1996,2012
SU89N,1,1996,1996
TQ08B,1,2008,2008
SP93H,1,2019,2019
SP80Z,1,2020,2020
SP80T,1,2020,2020
SP91S,2,2021,2021
SP91H,1,2024,2024
